price,district,rooms,floor,floors,area,type,cond,walls,desc
23500.0,Primorsky,1,20,20.0,29.0,New ,After builders,Monolith,"Lcd estate Razumovsky. All side by side. Privoz, Bus Station, Starokony, Deribasovskaya 15 minutes walk to all this. The house is closed, protected area, on the territory of a playground, concierge, two elevators, video surveillance. At the bottom of the ATB house, behind the house Tavriya, Glutton and much more. There are parks with playgrounds across the street. The interchange is super. There is no repair. Heating or air conditioner or convector. The apartment is warm, without repair. There is only a sink, a bathroom, wiring. Water, light. "
50000.0,Kievsky,1,3,17.0,49.0,New ,Renovation,Expanded clay-concrete,"Lcd Raduzhny. Nice stylish renovation! Underfloor heating, bathroom and kitchen. Fire alarm. Security alarm. Beautiful landscaped area, park, rose garden, green lawn, playgrounds and sports grounds, fountains, recreation areas. Parking lots, parking lots, guest parking for cars. Shops, pharmacies, salons, sports club, bank, notary, salons, cafes, restaurants, etc. Excellent transport interchange. "
25500.0,Kievsky,1,15,17.0,39.0,New ,After builders,Brick,"LCD Marshal City! The house is leased. The apartment has armored entrance doors, batteries in the kitchen and the room, made wiring with electrical connection to the shield, wiring for plumbing in the toilet! "
57000.0,Kievsky,2,21,24.0,64.0,New ,After builders,Monolith,"LCD Omega, the house is leased "
55000.0,Kievsky,1,3,24.0,46.0,New ,Renovation,Monolith,"Apartment with designer REPAIR in LOFT style, monolithic frame house. Low floor. ZhK Horizon from a reliable construction company Budova is located between Tairova and the Fountain. An area with excellent infrastructure, green areas, schools and the sea in ten minutes. "
55000.0,Primorsky,3,2,4.0,48.0,Old fund,Renovation,Shell rock,"Euro-renovation, built-in kitchen, appliances, all furniture, air conditioning, wardrobes, 2 glazed balconies, front door is renovated. "
55000.0,Malinovsky,1,2,21.0,40.0,Special project,Renovation,Monolith,"1-room apartment with a living room in the residential complex Mikhailovsky town. Smart home system, security, playground in the yard, underground parking. Glazed balcony, wall decoration - decorative plaster, Spanish wallpaper, imported expensive laminate flooring. Equipped with built-in furniture and appliances. "
42100.0,Primorsky,1,3,25.0,44.3,New ,After builders,Monolith,"ZhK 36 Zhemchuzhina on Genuezskaya Street, here one of the picturesque corners of Odessa - Arcadia begins. The house was commissioned, it has all the attributes of a new elite class: located in a prestigious area of the city. With unique design solutions in the exterior, exquisite interior, parking. 24-hour security. Great price. "
157000.0,Primorsky,3,19,25.0,98.8,New ,After builders,Monolith,"LCD 36 Pearl on Genuezskaya Street, Spacious apartment, with an excellent view from the windows. The house was commissioned, it has all the attributes of a new elite class: located in a prestigious area of the city. With unique design solutions in the exterior, exquisite interior, parking. 24-hour security. Repair started. Can be purchased at any stage of renovation. "
66000.0,Primorsky,1,24,25.0,41.8,New ,After builders,Monolith,"LCD 44 Pearl on Kamanin Street. The house was commissioned, it has all the attributes of a new elite class: located in a prestigious area of the city. Developed infrastructure, everything for recreation and year-round living. Parking. 24-hour security. Repair started. Can be purchased at any stage of renovation. "
43000.0,Primorsky,2,3,5.0,44.0,Khrushchevka,Residential clean,Block-brick,"Living condition, column, clean front facing. "
39900.0,Primorsky,3,1,2.0,70.0,Old fund,Residential clean,Shell rock,"Quiet and calm courtyard. Cellar, adjacent territory. for leisure, barbecue. A shed with an area of 27 sq.m. The layout of the apartment allows you to divide it into 2 parts with separate entrances, hallways and toilet + rooms. "
135000.0,Primorsky,3,2,10.0,90.0,New ,Renovation,Brick,"Comfortable apartment near the city park with its own Terrace! Cozy 3-room apartment is located in the most prestigious area of the city near Victory Park and Arcadia! An ideal place for a family holiday. Ideal layout: 90 m, wide corridor, large living room, bedroom, kitchen, nursery, 3 balconies, dressing room, terrace 30m. Stylish, high-quality renovation: The apartment is fully equipped - WALK and LIVE! Sold with furniture and appliances! "
46000.0,Kievsky,3,6,9.0,64.0,Kharkiv,Design Classic,Panel,"Queen / Ost. shop, 6/9, windows to the courtyard, new elevator, cooperative house "
26500.0,Malinovsky,2,5,5.0,46.0,Khrushchevka,Residential clean,Panel,"Cooperative house. Residential Condition, Mpo, New Pipes, Gas And Water Meters, New Roof. Nearby there are 5 gymnasiums, 64 schools, two kindergartens. "
95000.0,Primorsky,2,2,18.0,74.0,New ,Renovation,Brick,"Fully renovated, built-in kitchen, appliances, furniture. "
27000.0,Kievsky,1,12,17.0,39.0,New ,After builders,Brick,ZhK Marshall City.
40500.0,Suvorovsky,2,10,25.0,42.0,Special project,Renovation,Monolith,The apartment was redesigned into a two-room apartment. Built in furniture. the bathroom is tiled. The infrastructure of the district is developed.
65000.0,Kievsky,2,9,11.0,75.0,New ,Renovation,Brick,"brick house, renovation, everything is expensive, tasteful. Bedrooms 15 m and 20 m, living room 15 m, kitchen 14 m, 2 open balconies. All the furniture remains. The apartment is free, ready to move in! "
80000.0,Kievsky,3,9,11.0,111.0,New ,After builders,Brick,"Spacious three-room apartment on Tairova. New rented brick house. The apartment is in a condition from the builders. On the 9th floor overlooking the sea, a monastery. Heating AGV. There are only 2 apartments on the floor, you can make an additional vestibule for your apartment-5 meters. Windows are everywhere metal-plastic, corner balcony from the bedroom. Developed infrastructure, the sea is within walking distance. "
41500.0,Suvorovsky,2,6,25.0,68.0,Special project,After builders,Aerated concrete,"30th Pearl, a fortune from the builders. The house has complete autonomy. Closed and guarded territory with video surveillance. Near supermarkets, bazaar, school and kindergarten. "
70000.0,Primorsky,1,3,10.0,51.0,New ,After overhaul,Monolith,"The apartment is located at the corner of Ekaterininskaya and Panteleimonovskaya. A good repair has been made - stretch ceilings, wallpaper, tiles. The apartment consists of 1 room, sq. 24sq.m and kitchen-studio pl. 20 sq.m., bathroom combined (washing machine, boiler, toilet, shower, washbasin), the apartment is fully furnished. "
11500.0,Primorsky,1,3,4.0,80.0,Belgian,Residential clean,Shell rock,"A room in a communal apartment. Two more neighbors. The room is located in a sturdy house, Belgian. Near Shevchenko park, Lanzheron beach. "
30000.0,Malinovsky,3,1,2.0,43.0,Old fund,Need. in cap. renovation,Block-brick,"Ideal transport links, front, you can make a separate entrance, IDEAL FOR AN OFFICE OR STORE! The apartment is under renovation. Internet, t / shower, cold water "
17000.0,Suvorovsky,2,1,3.0,50.0,Special project,After overhaul,Block-brick,"A separate room with an annex in the commune, a separate entrance. Own kitchen studio, bathroom with Spanish cladding, shower stall, veranda, patio, vegetable garden. Place for a garage. Located on Slobodka. "
92000.0,Primorsky,3,22,24.0,116.4,New ,After builders,Brick,"Arcadia, residential complex gagarinsky. Penthouse, duplex, 3-bed apartment! Arcadia! Walking distance to the sea! The communal apartment is twice as cheap as cadore !! Fully panoramic glazing! Kitchen-studio and three bedrooms overlook the Genoese. All materials from the best manufacturers! A staircase has been installed, the first section, the windows face the city, southwest, a warm, bright apartment. It is possible to divide into two one-room apartments of 58m2 "
89000.0,Kievsky,2,11,11.0,90.0,New ,Author's design,Brick,"The apartment is stylishly renovated and is fully equipped with all furniture and household appliances Bosch / Siemens Warm, spacious and bright apartment - panoramic windows, exterior walls are insulated with mineral wool. PARKO-PLACE in a guarded parking lot in the yard! "
42000.0,Primorsky,2,1,5.0,52.0,Khrushchevka,After overhaul,Brick,Repair is 5 years old.
45000.0,Kievsky,1,10,16.0,48.0,New ,After overhaul,Brick,"ZhM Raduzhny, Spacious apartment of 48 sq.m. Separate bedroom 17m and kitchen-living room 18m. Large glazed loggia. Sold with appliances and furniture, "
92000.0,Primorsky,3,5,5.0,101.0,Stalinka,After overhaul,Shell rock,"Stalinka with good repair, studio + 3 bedrooms, proximity to the sea, quiet center, "
70000.0,Malinovsky,2,6,10.0,71.0,New ,Renovation,Brick,"SC ""Stikon"" on the Record-House of Furniture. The house is 10 years old. Excellent layout with 2 balconies. Redesigned into a 35m kitchen-living room and a large bedroom. Overhaul. Built-in kitchen. Remains Furniture And Appliances. Laminate. Spanish cladding. Roomy wardrobe. The apartment has a heat meter. A condominium was created in the house. Autonomous heating (roof boiler room). Closed guarded territory with its own parking area and video surveillance. "
65000.0,Malinovsky,3,4,5.0,63.0,Khrushchevka,Renovation,Brick,"The house is brick. Built in 1974. Military construction. The house is warm, the basement is ideal. Rooms - DINING ROOM, BEDROOM 1, BEDROOM 2 KITCHEN combined with the dining room BATHROOM and lavatory - combined Balcony in the large bedroom Corridor New renovation in the apartment - painting the walls, lighthouse plaster (delicate olive color), wall in the dining room with decorative stone, decorative tiles on the balcony. The window opening to the room and the glazing of the balcony itself have also been enlarged. The glazing is excellent throughout the apartment. "
39000.0,Kievsky,2,1,9.0,49.0,Czech,Residential clean,Brick,"The apartment is warm. The windows are with bars and overlook the front garden behind the house. The pipes are done, the wiring is changed. The apartment is in good condition. "
31000.0,Primorsky,1,2,5.0,32.0,Khrushchevka,Residential clean,Brick,"The apartment is quiet, warm, east side, windows overlook the courtyard, secured area, parking. A prestigious area, near Arcadia, the best beaches of the city, Victory Park, Universities, schools, kindergartens, banks, 24-hour supermarket. Close to the center. Walk to the sea. "
45000.0,Kievsky,4,5,9.0,73.0,Kharkiv,After overhaul,Brick,Nice renovation. Kitchen studio + 3 rooms
52000.0,Malinovsky,3,3,5.0,70.0,Khrushchevka,Renovation,Block-brick,"The apartment is in good quality repair. Light and cozy. Due to the thick walls, there is no dampness. The pipes are all changed, a two-tariff meter (day / night), (state security), cable TV and the Internet are installed. The apartment has been redeveloped: the bathroom is combined, the loggia is open, the kitchen is combined with the hall - it was re-planned into a kitchen-studio. New appliances of good quality - air conditioner, boiler, dishwasher remains. Remains built-in furniture in the kitchen with appliances, built-in wardrobe on the loggia, "
45000.0,Kievsky,4,9,12.0,96.0,Special project,Residential clean,Panel,"Cooperative house. Living condition, modern cladding, built-in kitchen, furniture. "
50000.0,Malinovsky,4,4,5.0,65.0,Khrushchevka,Residential clean,Brick,"4-room apartment in the best location of the Cheryomushki microdistrict. All the furniture remains and is included in the price. A large glazed balcony with built-in spacious niches, a built-in wardrobe. The apartment is cozy, warm and in good condition. "
39000.0,Primorsky,1,1,1.0,30.0,Stalinka,Renovation,Shell rock,"One-room apartment is located in the very center of the city, between Deribasovskaya and Lanzheron beach. A good transport interchange will allow you to easily get to any area of the city. Sights, theaters, museums are within walking distance. Near the house there are shops, cafes, restaurants, two parking lots. The apartment can accommodate 1-3 people, there are two and single beds. Bathroom with shower, washing machine. All necessary household appliances, kitchen furniture, "
35000.0,Suvorovsky,3,7,9.0,64.0,Czech,Residential clean,Panel,"The apartment is in a clean, residential condition, the plumbing is partially changed, water and gas meters, a boiler. Clean front door. "
